ts,train_id,unit,feed_mode,gas_mw,diene_ppm,ambient_temp_c,cw_supply_temp_c,throughput_tph,speed_rpm,shaft_power_kw,surge_margin_pct,recycle_valve_pct,wash_oil_rate_kgph,antifoulant_ppm,run_hours_since_wash,vib_de_um,vib_nde_um,vib_axial_um,brg_de_temp_c,brg_nde_temp_c,brg_thrust_temp_c,lube_oil_press_bar,lube_oil_temp_c,seal_gas_dp_bar,p_s1_suct_bara,p_s1_disch_bara,t_s1_suct_c,t_s1_disch_c,p_s2_suct_bara,p_s2_disch_bara,t_s2_suct_c,t_s2_disch_c,p_s3_suct_bara,p_s3_disch_bara,t_s3_suct_c,t_s3_disch_c,p_s4_suct_bara,p_s4_disch_bara,t_s4_suct_c,t_s4_disch_c,p_s5_suct_bara,p_s5_disch_bara,t_s5_suct_c,t_s5_disch_c
2024-11-19 21:00:00,CGC-200B,Ethylene Unit 200,ethane,22.457,45.5,18.69,23.87,241.05,10909.7,27520.6,20.77,5.6,131.2,6.84,277.0,21.64,18.81,13.66,69.04,66.79,66.94,2.393,43.64,0.551,1.28,2.541,36.34,85.62,2.51,4.939,33.71,82.43,4.88,9.636,33.14,82.58,9.52,18.827,32.92,83.0,18.601,36.82,33.99,84.88
2024-11-19 22:00:00,CGC-200B,Ethylene Unit 200,ethane,22.672,45.8,18.1,24.32,240.57,10932.3,27218.5,19.92,6.3,135.1,6.58,278.0,21.87,18.35,13.21,67.17,66.72,70.02,2.393,42.88,0.532,1.28,2.53,36.67,85.39,2.5,4.929,33.14,81.65,4.87,9.613,33.23,82.36,9.497,18.759,32.77,82.43,18.534,36.579,33.58,83.87
2024-11-19 23:00:00,CGC-200B,Ethylene Unit 200,ethane,22.703,47.7,17.02,23.43,242.09,10954.3,27116.3,20.1,5.6,146.1,6.37,279.0,21.65,18.56,13.97,69.74,67.89,69.54,2.413,44.23,0.57,1.28,2.529,37.58,86.85,2.499,4.939,32.49,81.49,4.88,9.615,32.74,82.09,9.5,18.634,32.71,82.23,18.411,36.106,32.07,82.04
2024-11-20 00:00:00,CGC-200B,Ethylene Unit 200,ethane,22.816,49.5,15.29,25.0,241.26,10959.5,27124.0,20.02,7.0,168.8,5.98,280.0,21.99,18.74,13.63,69.79,67.6,67.86,2.338,41.17,0.512,1.28,2.516,36.95,85.59,2.486,4.888,33.17,81.77,4.83,9.57,34.09,83.98,9.455,18.684,33.98,84.17,18.46,36.371,34.19,84.75
2024-11-20 01:00:00,CGC-200B,Ethylene Unit 200,ethane,22.752,49.5,16.44,24.08,239.55,10963.1,26762.4,21.05,5.3,128.1,6.78,281.0,22.23,18.24,13.34,67.53,69.41,66.3,2.481,41.81,0.513,1.28,2.512,36.73,85.14,2.481,4.896,33.13,81.93,4.837,9.578,32.9,82.47,9.463,18.726,33.39,83.53,18.501,36.661,32.96,83.71
2024-11-20 02:00:00,CGC-200B,Ethylene Unit 200,ethane,22.629,52.6,15.6,24.83,240.86,11013.5,27322.0,21.07,7.4,130.9,5.47,282.0,22.5,18.47,13.55,67.23,65.31,66.89,2.356,42.77,0.536,1.28,2.525,36.19,84.99,2.495,4.918,34.42,83.4,4.859,9.564,34.64,84.09,9.449,18.629,33.88,83.88,18.406,36.254,33.3,83.69
2024-11-20 03:00:00,CGC-200B,Ethylene Unit 200,ethane,22.516,51.5,15.1,25.34,242.26,10954.8,27508.8,19.72,5.6,137.6,6.53,283.0,22.2,18.49,13.49,66.64,66.52,69.01,2.364,42.35,0.535,1.28,2.53,37.59,86.81,2.499,4.951,34.03,83.39,4.891,9.615,33.51,82.72,9.499,18.645,33.33,82.94,18.421,36.502,33.21,84.12
2024-11-20 04:00:00,CGC-200B,Ethylene Unit 200,ethane,22.326,45.7,14.81,23.12,241.44,10976.3,27705.1,21.31,6.1,133.9,5.68,284.0,21.65,19.09,13.35,69.5,67.09,68.35,2.397,42.5,0.503,1.28,2.521,36.39,85.46,2.491,4.911,32.61,81.71,4.852,9.592,33.09,83.0,9.477,18.645,31.76,81.61,18.422,36.568,32.27,83.5
2024-11-20 05:00:00,CGC-200B,Ethylene Unit 200,ethane,22.216,42.9,19.26,22.55,243.59,10975.4,27954.9,20.76,7.7,134.2,5.77,285.0,21.71,18.28,14.2,71.77,67.63,66.83,2.38,43.9,0.548,1.28,2.511,37.58,85.78,2.481,4.89,30.5,78.49,4.831,9.515,32.18,80.89,9.401,18.548,31.69,81.01,18.326,36.206,31.17,81.07
2024-11-20 06:00:00,CGC-200B,Ethylene Unit 200,ethane,22.202,40.4,19.07,24.31,240.24,10984.8,28062.4,18.86,4.8,134.2,5.64,286.0,22.34,18.53,13.9,68.52,67.18,67.32,2.381,43.41,0.623,1.28,2.524,37.77,86.79,2.494,4.976,34.15,84.04,4.916,9.7,32.62,81.93,9.583,19.018,33.09,83.49,18.79,37.288,32.85,83.77
2024-11-20 07:00:00,CGC-200B,Ethylene Unit 200,ethane,22.134,40.0,18.79,24.92,239.16,11014.3,27926.7,19.81,5.6,124.0,6.02,287.0,22.19,18.58,13.29,67.1,66.02,65.7,2.299,42.71,0.572,1.28,2.549,38.15,88.4,2.519,5.003,34.03,83.94,4.943,9.752,33.67,83.53,9.635,19.064,34.04,84.74,18.835,37.277,33.84,85.11
2024-11-20 08:00:00,CGC-200B,Ethylene Unit 200,ethane,22.285,38.4,17.45,23.94,241.76,10945.9,27941.2,20.53,5.8,136.6,6.47,288.0,21.89,18.79,13.29,69.85,68.12,67.02,2.336,43.96,0.537,1.28,2.539,37.91,87.41,2.509,4.986,33.63,83.1,4.926,9.699,32.07,81.12,9.583,18.85,32.77,82.4,18.624,36.684,32.39,82.62
2024-11-20 09:00:00,CGC-200B,Ethylene Unit 200,ethane,22.383,38.7,20.0,24.07,236.32,10940.1,27173.8,21.75,5.8,133.9,5.9,289.0,21.68,18.51,13.31,69.39,65.93,65.7,2.455,43.87,0.546,1.28,2.523,37.05,86.17,2.493,4.903,33.23,82.09,4.844,9.572,32.27,81.88,9.457,18.787,33.07,83.8,18.562,36.819,33.67,84.94
2024-11-20 10:00:00,CGC-200B,Ethylene Unit 200,ethane,22.447,40.2,19.08,24.66,237.14,10931.4,27127.6,20.5,6.1,135.2,5.38,290.0,21.71,18.76,13.69,70.52,68.12,68.06,2.397,43.29,0.547,1.28,2.521,38.02,87.11,2.491,4.902,34.69,83.71,4.843,9.544,33.75,83.27,9.43,18.715,33.01,83.52,18.49,36.489,33.52,84.24
2024-11-20 11:00:00,CGC-200B,Ethylene Unit 200,ethane,22.533,42.6,18.05,24.36,239.3,10914.7,27194.6,19.94,7.2,148.7,5.42,291.0,21.95,18.48,13.67,65.03,67.07,68.69,2.273,44.65,0.521,1.28,2.516,37.14,86.21,2.486,4.887,34.06,83.17,4.828,9.615,33.21,83.74,9.5,18.73,32.59,82.79,18.505,36.637,32.87,84.01
2024-11-20 12:00:00,CGC-200B,Ethylene Unit 200,ethane,22.488,43.5,17.27,22.9,235.97,10950.1,27024.7,19.6,7.8,144.7,5.94,292.0,22.39,19.07,13.48,67.47,67.25,66.73,2.455,44.89,0.507,1.28,2.535,36.42,85.56,2.504,4.974,32.13,81.35,4.914,9.747,31.12,80.61,9.63,18.974,32.6,82.35,18.746,37.049,31.7,82.11
2024-11-20 13:00:00,CGC-200B,Ethylene Unit 200,ethane,22.737,41.9,17.62,23.89,238.26,10958.0,26868.2,20.67,6.6,152.9,5.35,293.0,22.02,19.18,13.33,67.97,67.07,68.61,2.444,43.68,0.534,1.28,2.525,37.61,86.79,2.495,4.915,32.2,80.97,4.856,9.653,33.11,83.24,9.537,18.874,32.58,82.84,18.647,37.02,32.34,83.38
2024-11-20 14:00:00,CGC-200B,Ethylene Unit 200,ethane,22.666,42.2,14.4,22.62,240.79,10995.6,26986.4,20.42,4.8,146.7,6.31,294.0,21.64,19.82,13.88,66.15,68.01,66.09,2.418,43.67,0.568,1.28,2.522,35.84,84.47,2.491,4.899,31.51,79.84,4.841,9.63,30.62,80.25,9.515,18.916,31.49,81.75,18.689,36.633,32.25,82.07
2024-11-20 15:00:00,CGC-200B,Ethylene Unit 200,ethane,22.705,43.5,16.6,23.4,241.41,10994.6,27208.5,19.42,4.5,141.3,6.23,295.0,22.19,18.7,13.21,68.6,67.63,67.41,2.38,43.01,0.585,1.28,2.523,36.29,85.22,2.493,4.931,32.28,81.37,4.872,9.583,31.96,81.09,9.468,18.656,32.43,82.33,18.432,36.517,31.7,82.47
2024-11-20 16:00:00,CGC-200B,Ethylene Unit 200,ethane,22.66,47.8,18.24,23.43,240.18,10997.4,27189.9,20.03,5.2,155.7,6.27,296.0,21.64,18.4,13.39,67.78,66.36,67.84,2.372,43.0,0.553,1.28,2.526,36.45,85.61,2.496,4.936,32.06,81.23,4.877,9.682,31.78,81.74,9.566,18.822,32.99,82.99,18.596,36.935,31.9,83.04
2024-11-20 17:00:00,CGC-200B,Ethylene Unit 200,ethane,22.654,47.5,16.49,21.09,238.86,10928.0,26717.8,19.7,4.8,133.4,6.0,297.0,21.91,18.65,13.32,66.53,65.16,68.44,2.411,41.97,0.549,1.28,2.531,37.04,86.1,2.501,4.962,29.74,78.4,4.902,9.61,29.81,78.09,9.494,18.526,30.01,78.5,18.304,36.206,29.99,80.1
2024-11-20 18:00:00,CGC-200B,Ethylene Unit 200,ethane,22.64,47.0,16.31,23.76,237.59,10962.7,26847.2,20.57,6.7,129.6,5.87,298.0,22.22,18.74,13.41,67.39,65.35,67.86,2.437,45.72,0.561,1.28,2.525,36.57,85.44,2.495,4.907,32.82,81.38,4.848,9.577,32.58,81.97,9.462,18.589,32.74,82.29,18.366,36.578,32.41,83.55
2024-11-20 19:00:00,CGC-200B,Ethylene Unit 200,ethane,22.426,47.0,17.63,23.55,240.75,10928.3,27561.2,19.91,6.4,136.6,5.99,299.0,22.03,18.72,13.2,69.35,67.03,68.57,2.416,43.44,0.488,1.28,2.538,37.65,86.99,2.507,4.976,32.17,81.25,4.916,9.654,32.35,81.18,9.539,18.923,32.4,82.57,18.696,36.949,31.83,82.17
2024-11-20 20:00:00,CGC-200B,Ethylene Unit 200,ethane,22.494,46.2,17.07,23.22,236.17,10950.4,26861.1,20.08,5.3,119.0,5.24,300.0,21.77,18.53,13.35,68.71,66.4,64.39,2.385,44.28,0.588,1.28,2.539,35.88,85.36,2.508,4.955,32.15,81.24,4.896,9.653,31.98,81.44,9.537,18.82,32.36,82.49,18.594,37.06,32.15,83.61
2024-11-20 21:00:00,CGC-200B,Ethylene Unit 200,ethane,22.363,44.9,17.99,23.11,239.94,10945.2,27572.4,21.11,4.8,146.6,6.03,301.0,21.92,18.28,13.35,68.46,66.73,66.48,2.31,44.22,0.536,1.28,2.549,37.08,86.68,2.518,4.984,32.04,80.88,4.924,9.787,32.15,81.87,9.669,19.006,32.43,81.88,18.778,36.994,32.04,82.16
2024-11-20 22:00:00,CGC-200B,Ethylene Unit 200,ethane,22.542,43.7,17.06,23.33,238.67,10919.4,27106.4,20.67,8.0,159.6,6.24,302.0,22.57,18.6,13.29,68.59,67.11,65.21,2.393,43.28,0.565,1.28,2.53,37.14,86.39,2.5,4.962,32.06,81.35,4.903,9.664,31.92,81.18,9.548,18.823,31.42,81.16,18.597,36.832,32.87,83.77
2024-11-20 23:00:00,CGC-200B,Ethylene Unit 200,ethane,22.47,44.7,18.01,23.62,238.91,10925.3,27024.1,20.91,5.1,124.8,6.18,303.0,21.81,18.45,13.2,67.99,65.12,66.88,2.319,43.42,0.494,1.28,2.509,36.9,85.49,2.479,4.889,32.49,81.4,4.831,9.562,33.01,82.82,9.447,18.725,32.53,82.92,18.501,36.535,32.26,82.88
2024-11-21 00:00:00,CGC-200B,Ethylene Unit 200,ethane,22.529,45.6,17.52,23.32,238.54,10937.6,26897.3,19.76,5.3,157.4,6.02,304.0,22.2,19.09,13.55,69.24,66.24,65.28,2.349,43.46,0.489,1.28,2.515,37.51,86.37,2.485,4.924,32.41,81.66,4.865,9.596,32.13,81.51,9.481,18.553,32.16,81.47,18.33,36.384,32.17,83.17
2024-11-21 01:00:00,CGC-200B,Ethylene Unit 200,ethane,22.786,48.1,18.35,23.16,238.31,10953.5,26805.8,20.64,5.7,146.4,5.57,305.0,22.35,18.35,13.45,68.92,68.01,66.35,2.381,42.88,0.537,1.28,2.527,37.6,86.52,2.497,4.943,31.81,80.52,4.883,9.699,30.56,79.87,9.582,18.916,32.13,81.76,18.689,36.904,31.27,81.34
2024-11-21 02:00:00,CGC-200B,Ethylene Unit 200,ethane,22.744,51.3,18.62,24.58,236.7,10987.1,26839.2,20.22,7.7,140.7,5.91,306.0,21.47,19.4,13.45,69.49,66.92,65.37,2.43,42.94,0.571,1.28,2.54,36.15,85.63,2.51,4.981,32.96,82.45,4.921,9.698,33.43,82.99,9.581,19.027,33.58,84.33,18.798,37.329,33.47,84.78
2024-11-21 03:00:00,CGC-200B,Ethylene Unit 200,ethane,22.933,52.6,16.58,24.23,234.75,10914.4,26301.4,19.64,5.5,140.6,6.15,307.0,22.36,18.58,13.75,69.32,66.66,68.93,2.425,43.02,0.554,1.28,2.534,36.5,85.43,2.503,4.951,33.52,82.42,4.891,9.594,33.33,82.11,9.479,18.744,32.91,82.8,18.519,36.602,32.39,82.72
2024-11-21 04:00:00,CGC-200B,Ethylene Unit 200,ethane,22.68,53.3,19.51,22.84,237.35,10958.9,26751.5,21.45,6.4,137.5,5.4,308.0,22.36,18.39,13.62,68.92,67.3,68.97,2.401,45.34,0.555,1.28,2.523,38.25,87.4,2.493,4.918,31.46,80.16,4.859,9.644,31.39,81.06,9.528,18.759,31.49,81.09,18.534,36.875,32.26,83.39
2024-11-21 05:00:00,CGC-200B,Ethylene Unit 200,ethane,22.744,54.1,17.17,22.85,238.48,10976.9,26807.6,20.31,4.0,143.3,6.0,309.0,21.85,18.58,13.53,66.09,66.94,67.42,2.401,42.73,0.543,1.28,2.519,37.03,85.82,2.489,4.944,32.48,81.79,4.885,9.663,31.88,81.31,9.547,18.902,32.3,82.41,18.675,36.968,31.31,81.81
2024-11-21 06:00:00,CGC-200B,Ethylene Unit 200,ethane,22.762,51.8,16.99,24.41,240.01,10962.4,26765.1,21.29,7.5,144.3,6.35,310.0,21.69,18.41,13.32,68.74,66.36,65.78,2.493,43.34,0.578,1.28,2.532,36.01,85.12,2.502,4.97,32.82,82.26,4.91,9.623,32.82,81.75,9.508,18.753,32.9,82.89,18.528,36.655,33.11,83.94
2024-11-21 07:00:00,CGC-200B,Ethylene Unit 200,ethane,22.533,48.2,17.8,24.47,237.65,10923.3,27025.7,21.13,6.4,146.7,6.15,311.0,21.57,18.67,13.53,68.07,67.39,65.96,2.372,44.06,0.566,1.28,2.522,37.25,86.53,2.491,4.916,33.17,82.45,4.857,9.628,33.04,83.21,9.512,18.818,34.19,84.94,18.592,36.827,33.14,84.39
2024-11-21 08:00:00,CGC-200B,Ethylene Unit 200,ethane,22.628,43.4,17.43,24.91,236.75,10952.0,26904.7,19.08,6.2,143.8,4.82,312.0,22.37,18.51,13.98,67.22,63.48,68.68,2.391,42.77,0.555,1.28,2.548,37.52,87.34,2.517,4.997,32.94,82.36,4.937,9.728,34.68,84.34,9.611,18.948,34.29,84.49,18.721,36.648,34.36,84.56
2024-11-21 09:00:00,CGC-200B,Ethylene Unit 200,ethane,22.539,44.2,16.29,23.22,236.1,10934.5,26962.8,19.55,5.4,106.1,5.62,313.0,21.77,18.54,13.4,68.14,66.47,65.2,2.42,42.51,0.545,1.28,2.529,36.8,85.94,2.499,4.962,32.1,81.41,4.903,9.675,31.86,81.19,9.559,18.887,31.9,81.88,18.66,36.948,31.92,82.63
2024-11-21 10:00:00,CGC-200B,Ethylene Unit 200,ethane,22.657,40.3,18.81,22.79,239.09,10954.3,27008.7,20.91,5.6,153.6,5.3,314.0,21.64,18.89,13.45,67.49,71.65,67.25,2.418,43.31,0.581,1.28,2.522,37.38,86.72,2.492,4.931,31.7,80.97,4.872,9.683,31.85,82.04,9.567,18.914,31.72,82.03,18.687,36.819,32.1,82.77
2024-11-21 11:00:00,CGC-200B,Ethylene Unit 200,ethane,22.579,38.7,16.75,23.75,236.11,10951.5,26884.5,20.74,6.7,139.8,5.89,315.0,21.89,18.94,13.76,67.94,67.44,68.29,2.388,43.73,0.528,1.28,2.533,36.39,85.89,2.503,4.946,32.73,82.07,4.886,9.654,32.64,82.49,9.539,18.91,33.21,83.98,18.683,36.802,33.24,84.06
2024-11-21 12:00:00,CGC-200B,Ethylene Unit 200,ethane,22.612,39.3,18.47,23.77,235.37,10948.2,26766.8,19.4,7.0,130.8,5.68,316.0,21.61,19.41,13.25,67.44,66.7,66.89,2.358,44.3,0.589,1.28,2.522,37.37,86.32,2.492,4.926,33.34,82.42,4.867,9.634,33.06,82.74,9.518,18.986,33.67,84.61,18.758,37.163,33.07,83.94
2024-11-21 13:00:00,CGC-200B,Ethylene Unit 200,ethane,22.612,43.7,17.03,23.92,233.88,10946.5,26423.1,20.7,6.5,131.5,5.95,317.0,22.08,18.67,13.5,66.38,66.8,69.7,2.45,43.64,0.551,1.28,2.533,36.05,84.95,2.502,4.951,32.87,81.79,4.892,9.695,32.87,82.45,9.579,18.837,32.82,82.33,18.611,36.648,32.75,82.92
2024-11-21 14:00:00,CGC-200B,Ethylene Unit 200,ethane,22.468,49.5,16.69,21.67,237.77,10947.8,27032.2,20.06,4.4,136.8,7.19,318.0,21.83,18.56,14.0,66.9,66.51,68.19,2.471,42.71,0.573,1.28,2.521,36.27,85.22,2.491,4.979,30.42,80.1,4.92,9.677,30.35,79.31,9.561,18.914,30.33,80.27,18.687,37.059,30.95,81.76
2024-11-21 15:00:00,CGC-200B,Ethylene Unit 200,ethane,22.41,48.1,17.28,23.78,239.87,10984.2,27539.8,19.61,7.1,126.8,5.41,319.0,21.88,18.73,13.84,67.97,64.81,65.34,2.346,43.55,0.523,1.28,2.53,36.78,86.21,2.5,4.96,32.48,82.06,4.901,9.681,32.24,81.95,9.564,18.893,32.65,83.0,18.666,37.026,32.65,83.9
2024-11-21 16:00:00,CGC-200B,Ethylene Unit 200,ethane,22.225,50.4,17.02,25.03,235.9,10933.1,27343.1,20.05,7.8,136.3,5.55,320.0,21.8,18.6,13.71,66.19,67.36,66.26,2.351,44.21,0.545,1.28,2.524,37.2,86.43,2.494,4.925,33.04,82.27,4.866,9.644,33.43,83.55,9.529,18.825,34.11,84.64,18.599,36.777,33.13,84.14
2024-11-21 17:00:00,CGC-200B,Ethylene Unit 200,ethane,22.301,48.7,15.37,23.91,232.59,10948.6,26540.8,20.26,8.0,145.1,5.83,321.0,21.37,19.62,13.42,67.31,67.85,66.97,2.373,43.04,0.583,1.28,2.528,35.91,84.76,2.498,4.942,31.88,80.75,4.883,9.619,33.03,82.28,9.504,18.821,32.69,82.85,18.595,36.777,33.86,84.66
2024-11-21 18:00:00,CGC-200B,Ethylene Unit 200,ethane,22.175,48.5,19.71,23.04,236.57,10934.2,27147.6,21.11,5.5,133.9,6.18,322.0,22.45,18.8,13.75,70.76,67.68,69.1,2.365,44.02,0.56,1.28,2.534,37.84,87.32,2.504,4.972,32.11,81.45,4.912,9.696,31.44,80.73,9.58,18.812,31.95,81.47,18.586,36.743,31.58,82.13
2024-11-21 19:00:00,CGC-200B,Ethylene Unit 200,ethane,22.064,46.7,16.85,23.93,235.83,10900.6,27507.7,20.0,5.3,150.7,5.64,323.0,22.38,18.63,13.3,66.46,65.82,67.43,2.371,44.04,0.567,1.28,2.541,37.42,86.95,2.511,4.936,33.95,82.71,4.877,9.646,32.71,82.26,9.53,18.921,32.59,82.98,18.693,36.854,32.15,82.46
2024-11-21 20:00:00,CGC-200B,Ethylene Unit 200,ethane,21.996,42.6,18.38,23.13,233.83,10971.8,27332.2,19.19,5.1,127.0,6.81,324.0,21.57,18.93,13.28,68.16,67.04,66.25,2.365,44.1,0.535,1.28,2.543,36.39,85.98,2.513,4.976,32.77,82.06,4.916,9.703,32.47,81.99,9.586,19.074,33.59,84.49,18.845,37.246,31.85,82.5
2024-11-21 21:00:00,CGC-200B,Ethylene Unit 200,ethane,22.134,42.9,14.5,22.59,236.17,10890.9,27222.3,21.23,7.4,125.6,5.89,325.0,21.88,18.61,13.56,65.79,67.2,68.14,2.42,42.61,0.578,1.28,2.522,36.5,85.46,2.492,4.927,31.46,80.38,4.868,9.624,31.72,81.24,9.508,18.851,31.23,81.44,18.625,36.84,30.82,81.33
2024-11-21 22:00:00,CGC-200B,Ethylene Unit 200,ethane,22.341,44.3,15.29,23.57,232.1,10917.7,26829.3,20.13,5.9,166.0,5.23,326.0,21.49,18.91,13.69,66.86,66.27,66.34,2.348,42.12,0.494,1.28,2.547,36.68,86.54,2.516,4.988,31.92,81.25,4.928,9.752,32.12,81.91,9.635,19.114,31.73,82.19,18.885,37.333,32.49,83.36
2024-11-21 23:00:00,CGC-200B,Ethylene Unit 200,ethane,22.29,44.1,18.0,22.99,232.72,10961.2,26820.3,21.92,7.1,147.9,5.15,327.0,22.09,19.22,13.33,69.38,67.14,68.19,2.408,45.02,0.583,1.28,2.525,36.98,85.74,2.495,4.91,31.76,80.04,4.852,9.567,31.13,79.99,9.452,18.659,32.4,82.09,18.435,36.449,31.59,81.83
2024-11-22 00:00:00,CGC-200B,Ethylene Unit 200,ethane,22.225,47.1,16.55,23.06,237.12,10909.5,27424.3,20.71,5.2,128.1,6.62,328.0,21.56,18.5,13.23,66.33,65.66,67.78,2.42,43.61,0.526,1.28,2.54,37.2,86.48,2.51,4.953,31.53,80.01,4.894,9.692,31.52,80.8,9.575,19.017,32.52,82.73,18.788,37.057,32.9,83.18
2024-11-22 01:00:00,CGC-200B,Ethylene Unit 200,ethane,22.265,46.2,16.62,24.27,232.91,10945.6,26653.1,21.3,7.6,145.6,6.46,329.0,21.89,18.46,13.81,69.95,65.74,67.16,2.436,43.06,0.547,1.28,2.523,36.84,85.67,2.493,4.919,32.6,81.39,4.86,9.596,32.43,81.77,9.481,18.663,33.77,83.63,18.439,36.269,33.36,83.65
2024-11-22 02:00:00,CGC-200B,Ethylene Unit 200,ethane,22.312,46.1,16.49,22.98,238.54,10993.5,27391.5,20.42,5.5,153.4,6.18,330.0,21.75,18.71,13.76,69.85,65.45,65.9,2.338,42.99,0.542,1.28,2.541,36.55,85.94,2.511,4.978,32.9,82.13,4.918,9.706,33.14,82.59,9.59,18.968,31.38,81.26,18.74,37.103,32.25,82.91
2024-11-22 03:00:00,CGC-200B,Ethylene Unit 200,ethane,22.145,46.7,13.44,22.29,235.63,10956.8,26996.4,20.82,6.1,144.2,6.83,331.0,21.65,18.74,13.97,66.96,66.33,67.33,2.294,40.4,0.535,1.28,2.519,35.3,84.09,2.489,4.889,31.01,79.47,4.83,9.489,30.32,79.22,9.375,18.38,30.94,80.32,18.159,36.023,30.66,81.49
2024-11-22 04:00:00,CGC-200B,Ethylene Unit 200,ethane,22.046,46.4,17.46,22.12,233.4,10900.7,27216.3,18.49,6.3,134.2,7.1,332.0,22.73,18.68,13.63,69.23,67.53,68.87,2.428,42.69,0.544,1.28,2.535,36.59,86.08,2.505,4.941,31.31,80.18,4.881,9.675,30.97,80.7,9.559,18.886,31.19,81.25,18.66,37.203,31.69,83.13
2024-11-22 05:00:00,CGC-200B,Ethylene Unit 200,ethane,22.344,48.5,17.7,23.39,233.94,10927.5,26846.4,19.61,4.9,126.2,6.11,333.0,21.69,18.73,13.76,69.36,67.14,67.85,2.392,43.33,0.544,1.28,2.533,37.4,87.0,2.503,4.926,32.8,81.77,4.867,9.636,32.43,82.33,9.52,18.775,32.83,83.05,18.55,36.539,32.49,83.12
2024-11-22 06:00:00,CGC-200B,Ethylene Unit 200,ethane,22.548,45.4,16.73,23.6,236.43,10943.7,26917.7,19.27,7.7,151.4,6.25,334.0,22.2,18.52,13.23,70.17,65.63,67.09,2.502,43.03,0.514,1.28,2.533,37.59,87.11,2.502,4.96,33.11,82.58,4.901,9.687,32.48,82.18,9.571,18.856,33.17,83.26,18.63,36.647,32.81,83.29
2024-11-22 07:00:00,CGC-200B,Ethylene Unit 200,ethane,22.57,45.0,17.33,24.09,234.94,10915.9,26707.7,20.27,5.1,107.8,5.58,335.0,21.69,18.36,13.74,66.81,66.27,69.27,2.451,41.8,0.609,1.28,2.536,37.38,86.57,2.505,4.952,33.62,82.56,4.892,9.668,32.53,81.82,9.552,18.907,32.88,82.91,18.68,37.12,32.77,83.66
2024-11-22 08:00:00,CGC-200B,Ethylene Unit 200,ethane,22.598,43.0,18.7,24.55,235.86,10954.9,27093.6,19.85,6.4,114.0,5.17,336.0,22.03,18.31,13.45,68.17,66.63,69.88,2.401,44.67,0.549,1.28,2.526,37.25,86.21,2.495,4.941,33.44,82.58,4.881,9.726,33.56,83.76,9.61,18.934,33.3,83.13,18.707,37.134,34.08,85.19
2024-11-22 09:00:00,CGC-200B,Ethylene Unit 200,ethane,22.669,41.6,16.5,24.36,233.39,10903.5,26464.3,20.07,4.9,155.2,6.44,337.0,22.05,18.3,13.74,69.62,65.37,68.73,2.44,42.14,0.548,1.28,2.537,37.71,87.18,2.506,4.96,33.17,82.33,4.901,9.711,33.19,82.99,9.594,18.971,32.89,83.03,18.743,37.244,32.88,83.97
2024-11-22 10:00:00,CGC-200B,Ethylene Unit 200,ethane,22.89,40.1,18.45,24.11,236.33,10913.1,26453.0,19.73,4.8,135.1,5.32,338.0,22.66,18.78,13.48,66.81,67.34,68.2,2.455,44.05,0.528,1.28,2.541,37.5,87.39,2.511,4.957,33.16,82.45,4.898,9.681,32.43,82.23,9.565,18.844,32.46,82.56,18.618,36.762,32.75,83.64
2024-11-22 11:00:00,CGC-200B,Ethylene Unit 200,ethane,22.685,40.5,19.91,22.04,234.26,10953.7,26207.3,20.35,6.6,142.0,5.73,339.0,21.9,18.52,13.29,70.54,66.32,66.96,2.369,44.97,0.516,1.28,2.525,38.38,87.68,2.495,4.925,31.19,79.94,4.866,9.517,31.17,79.72,9.403,18.611,30.56,80.49,18.387,36.261,30.84,81.09
2024-11-22 12:00:00,CGC-200B,Ethylene Unit 200,ethane,22.586,40.9,18.59,24.89,234.74,10934.2,26829.1,19.21,4.3,125.3,6.18,340.0,21.58,18.29,13.78,69.3,66.49,64.91,2.435,44.25,0.573,1.28,2.539,36.4,85.89,2.508,4.951,34.47,83.81,4.891,9.693,34.57,84.78,9.576,18.888,34.57,84.96,18.661,36.806,33.65,84.46
2024-11-22 13:00:00,CGC-200B,Ethylene Unit 200,ethane,22.694,42.5,14.09,24.19,234.65,10889.6,26415.3,20.3,5.6,135.3,5.65,341.0,21.52,18.55,13.58,66.63,65.14,67.57,2.422,41.96,0.535,1.28,2.511,35.13,83.24,2.481,4.906,32.99,81.88,4.847,9.514,33.24,82.15,9.4,18.574,32.97,82.9,18.351,36.472,33.73,84.81
2024-11-22 14:00:00,CGC-200B,Ethylene Unit 200,ethane,22.744,45.2,14.97,23.86,232.18,10937.6,26146.8,20.06,4.6,136.9,4.83,342.0,21.85,18.56,13.92,65.92,67.55,66.12,2.368,41.63,0.538,1.28,2.519,36.55,85.25,2.489,4.886,32.91,81.35,4.827,9.522,32.88,82.22,9.408,18.579,32.98,82.99,18.357,36.237,32.24,82.65
2024-11-22 15:00:00,CGC-200B,Ethylene Unit 200,ethane,22.817,45.8,16.51,23.8,237.39,10963.8,26690.4,19.8,4.8,122.6,5.99,343.0,22.18,19.12,13.83,66.38,67.01,69.49,2.364,43.03,0.541,1.28,2.521,36.78,85.89,2.491,4.913,33.61,82.86,4.854,9.632,32.51,82.6,9.517,18.832,32.6,83.04,18.606,36.758,33.32,84.31
